DW_DELL_ACCT_ID,RPTG_SLS_MGMT_LVL_1,DELL_INDUSTRY_TAXONOMY_L1,ORG_USER_DEFINED_VALUE_113,emp_size,buy_power,decision_maker,category
595729702,NAMERICA,Government,T5,150,77196.33,1,Low
3375535593,CSB,"Business, Engineering & Consumer Services",T5,9,1298818,0,Low
1939247912,APJ,Education,T3,1,35877.457,1,Low
2224802435,NAMERICA,"Banking, Financial Services & Insurance",T1,97,175604.157,1,Low
2224796064,NAMERICA,"Telecom, Media & Entertainment",T3,55,150530.394,1,Low
2496076499,NAMERICA,"Business, Engineering & Consumer Services",T3,2,72412.295,0,Low
2067589805,EMEA,Education,T3,8618,52166,1,Low
2224691046,NAMERICA,"Business, Engineering & Consumer Services",T5,160,107271.985,1,Low
2892138794,CSB,Healthcare & Life Sciences,T5,17336,74929,0,Low
3361589698,EMEA,Agriculture,T3,232,50265.45,0,Low
3451446292,EMEA,Agriculture,T3,15,36704.892,0,Low
2454065777,NAMERICA,"Business, Engineering & Consumer Services",T3,11,502783.998,1,Low
3317742065,EMEA,Agriculture,T5,334,64533,0,Low
3342076223,APJ,"Business, Engineering & Consumer Services",T1,100,1004400,1,Low
1704102514,EMEA,Agriculture,T3,250,82700,1,Low
2510512947,LA,Agriculture,T5,65,1343392,0,Low
1702906101,EMEA,Energy,T1,14,3300000,1,Low
2618796021,NAMERICA,Web & Tech,T4,2,298169,1,Low
2046858000,LA,Government,T1,1446,171829,1,Low
931387183,NAMERICA,Construction & Real Estate,T3,400,567189.849,0,Low
2441279696,LA,Manufacturing,T3,100,41028.041,0,Low
595684995,NAMERICA,Government,T1,106,1088400.576,1,Low
2037000131,Greater China,Retail,T1,2000,27437.467,0,Low
1956276362,EMEA,Web & Tech,T1,2000,3801579.22,0,Low
3368962296,APJ,"Business, Engineering & Consumer Services",T3,20,34317.44,1,Low
1938800130,APJ,Web & Tech,T1,6093,1218616.95,0,Low
595711462,NAMERICA,Government,T5,54,45599.874,1,Low
2450533110,EMEA,Manufacturing,T3,92,71069.243,0,Low
595716014,NAMERICA,Government,T5,151,47596.999,1,Low
2001094296,NAMERICA,Healthcare & Life Sciences,T3,122,328772.18,1,Low
3584979167,Greater China,Web & Tech,T1,2913,57398,1,Low
3493433429,EMEA,"Business, Engineering & Consumer Services",T3,5139,14882.763,1,Low
1702765174,EMEA,Education,T1,2600,981008.89,0,Low
1939134947,APJ,Manufacturing,T1,599,95000,1,Low
3552364600,EMEA,Education,T5,194,91722,0,Low
3456896238,LA,Manufacturing,T5,1077,4050322,0,Low
931397194,NAMERICA,Manufacturing,T1,4008,598900,1,Low
595682817,NAMERICA,Education,T5,90,32500,0,Low
3432240277,LA,Manufacturing,T3,250,49300,1,Low
1707265578,EMEA,Construction & Real Estate,T1,741,2251200,1,Low
2003433981,NAMERICA,Web & Tech,T4,140,224670.772,0,Low
3531432629,CSB,Agriculture,T5,17,7301571,0,Low
595686482,NAMERICA,Government,T5,68,61100.001,1,Low
931383049,NAMERICA,Government,T1,5567,1900000,0,Low
1708488791,EMEA,Government,T1,103893,67503,0,Low
3362195352,LA,"Banking, Financial Services & Insurance",T1,8648,128269,0,Low
2512224623,NAMERICA,"Business, Engineering & Consumer Services",T1,55219,85262710.68,0,Low
597546497,NAMERICA,"Telecom, Media & Entertainment",T1,156000,79184073.07,0,Low
2472436503,NAMERICA,Healthcare & Life Sciences,T1,123000,46620586.77,0,Low
2454254491,EMEA,"Business, Engineering & Consumer Services",T1,6818,14597840.13,0,Low
1756784114,EMEA,"Telecom, Media & Entertainment",T1,59170,41000000,0,Low
595709397,NAMERICA,Government,T1,12000,12850000,0,Low
1703042264,EMEA,Manufacturing,T1,2035,42073,0,Low
595685474,NAMERICA,Government,T1,4000,15136300,1,Low
1702957779,EMEA,Manufacturing,T2,72735,30943700,0,Low
2372585458,EMEA,"Business, Engineering & Consumer Services",T1,10,1250000,1,Low
2224797272,NAMERICA,Energy,T1,1058,714959,1,Low
727391603,NAMERICA,Retail,T1,3225,2543204.195,0,Low
3400445734,APJ,Web & Tech,T2,1463,99109,1,Low
3472811872,EMEA,Energy,T5,1395,220994.56,0,Low
3159497779,CSB,Agriculture,T1,4254,434211,1,Low
1721129345,NAMERICA,Retail,T3,350,186929.742,1,Low
1702663696,EMEA,"Telecom, Media & Entertainment",T1,1232,2800000,1,Low
1702807909,EMEA,Education,T1,1000,127004,0,Low
2003424859,NAMERICA,Retail,T5,450,56999.999,0,Low
3075530002,NAMERICA,Manufacturing,T4,100,175503,0,Low
2122687129,APJ,Government,T1,1301,643669,1,Low
2317437558,NAMERICA,"Business, Engineering & Consumer Services",T3,19,263673,0,Low
2224797579,NAMERICA,Healthcare & Life Sciences,T1,602,550468.257,0,Low
3436080156,APJ,Manufacturing,T1,2000,1754200,1,Low
3472797388,EMEA,Agriculture,T3,6419,19035.581,1,Low
3572820572,EMEA,Manufacturing,T5,4054,107430,1,Low
595720999,NAMERICA,Government,T1,7,1348898,0,Low
1702669393,EMEA,Retail,T3,150,114897.74,0,Low
595676021,NAMERICA,Education,T2,600,523522.071,0,Low
3399709898,NAMERICA,Manufacturing,T1,1,91300,0,Low
2224806596,NAMERICA,Manufacturing,T5,50,31319,1,Low
2122990032,APJ,Transportation,T1,300,438700,1,Low
2036937827,Greater China,"Banking, Financial Services & Insurance",T1,200,11246649,0,Low
1702791627,EMEA,Manufacturing,T3,95,100000,1,Low
3396345630,APJ,Agriculture,T3,45,64772.381,1,Low
2003432453,NAMERICA,"Business, Engineering & Consumer Services",T1,1200,750000,0,Low
1899051659,LA,Government,T3,450,2225200,0,Low
2434768355,NAMERICA,Web & Tech,T3,2,636995,1,Low
727387066,NAMERICA,Healthcare & Life Sciences,T2,1815,816480.62,1,Low
727387480,NAMERICA,Education,T1,120,15110019,0,Low
2710582575,NAMERICA,Healthcare & Life Sciences,T1,5,1717365,0,Low
2122688533,APJ,Government,T1,340,3365160,0,Low
2037208324,Greater China,"Banking, Financial Services & Insurance",T1,500,2964810,1,Low
595715903,NAMERICA,Government,T1,4,2745000,1,Low
1702838801,EMEA,"Banking, Financial Services & Insurance",T2,565,2919273.383,0,Low
597545674,NAMERICA,Retail,T1,14500,5500000,1,Low
1702669340,EMEA,"Business, Engineering & Consumer Services",T1,2340,10200000,1,Low
1703239635,EMEA,"Banking, Financial Services & Insurance",T1,514,13345877.14,0,Low
595671820,NAMERICA,Education,T3,560,410000,1,Low
1956318103,EMEA,Education,T1,1500,6269879.72,1,Low
2003435127,NAMERICA,"Banking, Financial Services & Insurance",T1,43,4882600,0,Low
3427522792,APJ,Manufacturing,T2,1000,4697223,0,Low
2122644159,APJ,Manufacturing,T1,1800,1070000,0,Low
3586649594,CSB,Agriculture,T5,2686,152923,0,Low
2037204607,Greater China,Healthcare & Life Sciences,T1,3342,743960,0,Low
3563611032,APJ,Agriculture,T5,1297,25964,0,Low
3524614558,EMEA,Agriculture,T5,501,3438953,1,Low
3400321440,EMEA,"Business, Engineering & Consumer Services",T5,10,36379.661,0,Low
3076609297,NAMERICA,Retail,T1,200,15593100,1,Low
3075461963,NAMERICA,Retail,T5,135,62907.999,0,Low
3383073841,CSB,Healthcare & Life Sciences,T5,11,6610743,0,Low
2443015651,LA,Retail,T3,4706,23000,0,Low
931390402,NAMERICA,Education,T1,300,9690300,1,Low
1702665725,EMEA,"Business, Engineering & Consumer Services",T1,7507,5976053.481,0,Low
2224689370,NAMERICA,"Banking, Financial Services & Insurance",T1,115,148159,0,Low
931394996,NAMERICA,Manufacturing,T1,5,2648126.97,0,Low
2037219959,Greater China,Manufacturing,T1,280,784483,0,Low
1702870341,EMEA,Education,T1,250,3350000,1,Low
595663903,NAMERICA,Education,T5,145,104000,0,Low
1872964271,EMEA,Agriculture,T1,1700,553406.7,0,Low
595723039,NAMERICA,Education,T1,3492,2686903.586,0,Low
2457524676,NAMERICA,Manufacturing,T4,150,127373.723,0,Low
1666809664,NAMERICA,Manufacturing,T1,5500,14869500,1,Low
2122988591,APJ,"Business, Engineering & Consumer Services",T2,4903,147609.805,1,Low
3496401114,NAMERICA,"Banking, Financial Services & Insurance",T3,2,44295,1,Low
2224690349,NAMERICA,Retail,T5,60,62686.767,0,Low
3493273117,EMEA,Manufacturing,T2,8456,121417,0,Low
595684148,NAMERICA,Government,T4,3,308240,0,Low
3524190848,NAMERICA,Agriculture,T3,1,16027.597,0,Low
3483303859,EMEA,Manufacturing,T5,1237,135240,0,Low
2222825981,NAMERICA,"Business, Engineering & Consumer Services",T2,14569,4837900,1,Low
1724014915,LA,Education,T3,400,1050000,1,Low
3342701679,Greater China,Web & Tech,T5,49,122070,1,Low
3452127598,APJ,Retail,T1,240198,12866,0,Low
1702967479,EMEA,"Business, Engineering & Consumer Services",T2,59,2100000,1,Low
725401238,NAMERICA,Healthcare & Life Sciences,T1,8842,3655000,1,Low
1938800029,APJ,Manufacturing,T2,40,1529246,0,Low
931390439,NAMERICA,Manufacturing,T1,3260,2171020.614,1,Low
3535291817,NAMERICA,Agriculture,T3,4,4027705,0,Low
1930001703,NAMERICA,"Business, Engineering & Consumer Services",T3,2627,53031.521,0,Low
2643060902,CSB,"Business, Engineering & Consumer Services",T5,50,180070,1,Low
1939272397,APJ,Manufacturing,T2,10920,461248.19,0,Low
2445708026,EMEA,Agriculture,T1,6,5140800,1,Low
3315973305,NAMERICA,"Business, Engineering & Consumer Services",T4,55,37396.08,1,Low
2385891646,APJ,Education,T1,700,356070,0,Low
1702690490,EMEA,"Business, Engineering & Consumer Services",T5,2728,72589.665,0,Low
3381085416,EMEA,Education,T5,70,56280.61,1,Low
2037132298,Greater China,"Business, Engineering & Consumer Services",T1,50,1231020,0,Low
1704262752,EMEA,Web & Tech,T1,3,139188,0,Low
1702896313,EMEA,Manufacturing,T1,409900,47265,1,Low
2680000739,APJ,Education,T1,861,671332.14,0,Low
3378583396,NAMERICA,Healthcare & Life Sciences,T5,15,3738501,1,Low
2122609814,APJ,Healthcare & Life Sciences,T3,1486,254900,0,Low
597544874,NAMERICA,Retail,T1,42,19000000,1,Low
2451634894,EMEA,"Business, Engineering & Consumer Services",T1,49896,505000,0,Low
1872985693,EMEA,Agriculture,T1,2700,553406.7,1,Low
3559927486,APJ,Manufacturing,T5,150,20325.092,0,Low
1706900267,EMEA,Healthcare & Life Sciences,T1,7059,7200000,1,Low
1703305822,EMEA,Web & Tech,T1,20,161563,1,Low
595680960,NAMERICA,Education,T5,100,49000.001,1,Low
1703090411,EMEA,Agriculture,T1,1000,731179.8,0,Low
3462336120,APJ,Agriculture,T2,100,1001800,0,Low
727392786,NAMERICA,"Business, Engineering & Consumer Services",T2,3478,5498900,0,Low
1704841767,EMEA,Manufacturing,T1,1415,144081,1,Low
2123036221,Greater China,Education,T1,230,13810,1,Low
2427689088,EMEA,Energy,T1,6,36511,1,Low
2036966845,Greater China,Web & Tech,T5,433,113700,0,Low
2122660664,APJ,"Business, Engineering & Consumer Services",T2,29,734900,0,Low
2119472573,EMEA,Government,T1,45,89030,0,Low
3477973046,EMEA,Web & Tech,T5,58123,190694,0,Low
3582141324,Greater China,Web & Tech,T1,5606,92771,0,Low
1702848517,EMEA,"Banking, Financial Services & Insurance",T2,280,2096706.15,0,Low
2005509298,NAMERICA,Manufacturing,T3,634,330747.659,0,Low
2713561497,APJ,Education,T1,281,181464.918,0,Low
595721219,NAMERICA,Government,T1,1,693794.748,0,Low
2633433271,LA,Government,T5,424,1299981,0,Low
3586993956,CSB,Agriculture,T5,37,145409,1,Low
2734147245,NAMERICA,Healthcare & Life Sciences,T5,17,30973.484,1,Low
3574738360,EMEA,"Business, Engineering & Consumer Services",T3,5173,62864.39,1,Low
1919022807,EMEA,Agriculture,T1,1000,313291.28,1,Low
2733734963,NAMERICA,Retail,T1,2996,1473708.935,1,Low
3514489023,EMEA,Agriculture,T1,20,212733.767,0,Low
2444718161,CSB,"Telecom, Media & Entertainment",T5,84,41388,1,Low
3430602614,EMEA,"Business, Engineering & Consumer Services",T5,28,23956.21,0,Low
1703307760,EMEA,Education,T1,102,53679,1,Low
3549052444,CSB,"Business, Engineering & Consumer Services",T5,11,115368,1,Low
1703230490,EMEA,Government,T3,17,54102,0,Low
3401910708,CSB,Agriculture,T5,20,10858,1,Low
2440966972,CSB,"Business, Engineering & Consumer Services",T5,3,2588368,1,Low
3426253100,APJ,Healthcare & Life Sciences,T1,100,1258900,1,Low
2766788845,NAMERICA,"Banking, Financial Services & Insurance",T1,20,395152.28,1,Low
2036956953,Greater China,Manufacturing,T1,71617,10080130.52,0,Low
3353917116,CSB,Manufacturing,T5,50,5187225,0,Low
1724087861,LA,Retail,T3,5000,159301,1,Low
3444110912,EMEA,Agriculture,T5,8361,296279,0,Low
595731831,NAMERICA,Education,T2,2447,400000,0,Low
3442560934,EMEA,Agriculture,T1,12,5208200,0,Low
3359739309,NAMERICA,Government,T1,1000,96929,0,Low
3419327737,CSB,"Business, Engineering & Consumer Services",T5,6,63195.449,1,Low
595668645,NAMERICA,Education,T5,150,88715,0,Low
2542902293,APJ,"Banking, Financial Services & Insurance",T2,1074,22590203,1,Low
2464936135,NAMERICA,Retail,T5,265,71149.202,0,Low
2733904137,NAMERICA,"Telecom, Media & Entertainment",T5,40,25220.605,1,Low
1706063993,EMEA,"Banking, Financial Services & Insurance",T1,115,104184,0,Low
3585028008,LA,Agriculture,T5,100,92814,0,Low
3319354214,NAMERICA,Healthcare & Life Sciences,T1,19,210415.64,1,Low
2821200681,NAMERICA,Retail,T5,7,35109.655,0,Low
2434065619,CSB,"Banking, Financial Services & Insurance",T5,30,16849,0,Low
1703302040,EMEA,Retail,T2,6000,7502300,1,Low
3455477312,EMEA,Retail,T5,318,7578906,1,Low
3113075214,NAMERICA,"Banking, Financial Services & Insurance",T2,440,377617.594,1,Low
3575010405,CSB,"Business, Engineering & Consumer Services",T5,15,90454,0,Low
1703131363,EMEA,Agriculture,T1,800,1250000,1,Low
595671954,NAMERICA,Education,T5,220,142440,1,Low
727393797,NAMERICA,Transportation,T5,900,156155.693,0,Low
3426642522,EMEA,Agriculture,T3,28,85723.435,0,Low
1723999723,LA,Education,T1,1200,415000,1,Low
727391456,NAMERICA,Retail,T2,2596,4408400,1,Low
2453155348,Greater China,"Telecom, Media & Entertainment",T1,25000,156900,1,Low
595721703,NAMERICA,Government,T5,42,136309.999,1,Low
3388237322,LA,Agriculture,T5,190,56577.927,1,Low
3585387953,CSB,Agriculture,T5,6,114569,0,Low
2691274723,NAMERICA,Healthcare & Life Sciences,T2,950,403699.99,1,Low
3586559767,APJ,Web & Tech,T1,4736,109508,0,Low
3386423554,EMEA,Retail,T5,1313,158571.549,0,Low
632954856,NAMERICA,"Banking, Financial Services & Insurance",T2,3,142376,0,Low
595727565,NAMERICA,Government,T2,12,925666.99,0,Low
1724019556,LA,Manufacturing,T1,1191,1028900,1,Low
1702994996,EMEA,Manufacturing,T1,2019,1207600,0,Low
3579426754,NAMERICA,Manufacturing,T5,255,81507.948,1,Low
2521835366,APJ,Web & Tech,T5,47,96266,0,Low
3388291551,APJ,Agriculture,T5,500,7693034,0,Low
2033015732,EMEA,Retail,T3,9354,59805,1,Low
3528748850,EMEA,Retail,T3,3,42673.85,0,Low
2441212646,LA,"Business, Engineering & Consumer Services",T3,3000,262200,0,Low
2037015788,Greater China,Education,T2,200,180500,0,Low
3443664660,CSB,Agriculture,T5,310,4260243,1,Low
595712584,NAMERICA,Government,T1,198,11722242.41,0,Low
3432427647,CSB,Retail,T5,1,27299,0,Low
2224747940,NAMERICA,Manufacturing,T3,250,179734.585,1,Low
3584788521,NAMERICA,Education,T5,1,37347,0,Low
2687933427,NAMERICA,Education,T3,12,673904,0,Low
3436995500,LA,"Business, Engineering & Consumer Services",T3,50,33000,1,Low
597545161,NAMERICA,Retail,T1,37,8596400,0,Low
595674714,NAMERICA,Education,T1,3400,2270100,1,Low
2633809883,EMEA,Transportation,T5,100,27213.104,0,Low
2122605518,APJ,Education,T5,12,39232.287,0,Low
3532471814,EMEA,Agriculture,T5,4993,194579,0,Low
1938800132,APJ,Manufacturing,T3,4221,278237.243,1,Low
1702705857,EMEA,Retail,T1,190,2400000,1,Low
3351957836,LA,Transportation,T1,1500,161347,1,Low
595683681,NAMERICA,Government,T1,30,1110603.614,0,Low
3403596366,Greater China,Web & Tech,T5,20,154387,0,Low
595711514,NAMERICA,Government,T5,135,45194.86,0,Low
595730274,NAMERICA,Education,T1,332,592402.333,1,Low
3364310510,APJ,"Telecom, Media & Entertainment",T1,190000,83790.196,0,Low
2497357263,NAMERICA,"Business, Engineering & Consumer Services",T4,400,307415,0,Low
1703029811,EMEA,Agriculture,T3,500,170000,0,Low
1702889452,EMEA,Education,T1,1000,1497505.479,0,Low
1939156846,APJ,"Telecom, Media & Entertainment",T2,593,18048206,1,Low
2434650373,NAMERICA,"Business, Engineering & Consumer Services",T3,25,244409.091,1,Low
2799040783,Greater China,Web & Tech,T1,4000,516900,0,Low
595671297,NAMERICA,Education,T5,250,120100,0,Low
2224791293,NAMERICA,Manufacturing,T5,140,123769.455,1,Low
2610166777,Greater China,Web & Tech,T2,150,1148137,1,Low
2122983391,APJ,Healthcare & Life Sciences,T1,6441,1089717.734,1,Low
2224809675,NAMERICA,Retail,T5,245,88000,0,Low
1703030515,EMEA,Web & Tech,T1,43,788105.418,0,Low
595730874,NAMERICA,Education,T1,500,413267.29,0,Low
597545171,NAMERICA,"Telecom, Media & Entertainment",T1,8900,23075400,1,Low
2538681771,EMEA,Manufacturing,T1,5798,17456,1,Low
2641180512,APJ,"Banking, Financial Services & Insurance",T5,65,69344.53,0,Low
1702821216,EMEA,"Banking, Financial Services & Insurance",T3,4405,100919.356,0,Low
1437249682,NAMERICA,Healthcare & Life Sciences,T1,905,210000,1,Low
3509004859,EMEA,Agriculture,T3,1000,350000,1,Low
2122605898,APJ,Education,T5,30,164900,0,Low
2224793021,NAMERICA,Retail,T3,50,302549,1,Low
1703176146,EMEA,Government,T2,700,38557,1,Low
595663897,NAMERICA,Education,T3,183,173211,1,Low
2072617127,EMEA,"Telecom, Media & Entertainment",T1,6902,37577,1,Low
2036998454,Greater China,Manufacturing,T2,1000,1192747,1,Low
3415213802,APJ,Healthcare & Life Sciences,T3,1,20402.53,1,Low
2224796484,NAMERICA,Agriculture,T3,150,242939.101,0,Low
1702941398,EMEA,Retail,T3,83,107986.513,1,Low
3365212851,EMEA,Web & Tech,T1,9252,4863478.28,1,Low
2123003892,APJ,Manufacturing,T3,1200,24000,0,Low
2911329807,NAMERICA,"Business, Engineering & Consumer Services",T2,350,139211.715,0,Low
1703000296,EMEA,Web & Tech,T5,40,91255,1,Low
3397414207,EMEA,"Business, Engineering & Consumer Services",T1,4,237500,1,Low
3455239054,Greater China,Education,T1,300,100061,1,Low
2122671666,APJ,"Telecom, Media & Entertainment",T1,100,1014287,1,Low
2440519053,APJ,Agriculture,T5,265,2904832,1,Low
3458590176,EMEA,Retail,T5,60,2825904,1,Low
2706260900,LA,Agriculture,T5,18,166537,0,Low
2122606763,APJ,Government,T2,2876,860000,0,Low
1703133310,EMEA,Agriculture,T3,5,76683.468,1,Low
2072505903,NAMERICA,"Banking, Financial Services & Insurance",T1,550,120000,0,Low
3329586405,NAMERICA,Energy,T2,13,430337.86,1,Low
3325665367,CSB,"Business, Engineering & Consumer Services",T5,18,15590,1,Low
931394707,NAMERICA,Education,T1,800,1600000,0,Low
3396249692,NAMERICA,Education,T2,2,54497.327,0,Low
1703052441,EMEA,Manufacturing,T3,9,56200,1,Low
2122983301,APJ,Healthcare & Life Sciences,T1,8985,821391.121,0,Low
595716538,NAMERICA,Government,T4,608,329435,1,Low
3555963640,APJ,"Business, Engineering & Consumer Services",T2,39,1579700,1,Low
595681672,NAMERICA,Education,T2,1250,642500,1,Low
3369357907,APJ,Construction & Real Estate,T3,200,47422.554,1,Low
3585752216,CSB,Agriculture,T5,9,189329,0,Low
2003427875,NAMERICA,"Business, Engineering & Consumer Services",T5,49,111487.355,1,Low
2601352892,APJ,Healthcare & Life Sciences,T5,3992,74430.828,1,Low
3335813554,Greater China,Energy,T1,3428,1728831,1,Low
1724005252,LA,Agriculture,T3,1000,228900,1,Low
3504602499,EMEA,Retail,T5,193,39958,1,Low
3528827778,CSB,Agriculture,T5,510,165870,1,Low
2224809557,NAMERICA,"Banking, Financial Services & Insurance",T1,460,17670445.67,1,Low
1703160846,EMEA,"Banking, Financial Services & Insurance",T5,3353,862850.88,0,Low
2122655219,APJ,"Business, Engineering & Consumer Services",T1,250,708062,0,Low
3345032041,EMEA,Manufacturing,T2,3737,172039,0,Low
2495660659,EMEA,Government,T3,6269,160194,0,Low
1503552660,NAMERICA,"Business, Engineering & Consumer Services",T3,4935,566237,1,Low
1702888512,EMEA,Construction & Real Estate,T3,800,1282819,0,Low
3411045321,EMEA,Manufacturing,T3,47,312592.953,0,Low
2613320185,EMEA,"Business, Engineering & Consumer Services",T3,324,440398.778,1,Low
2434642364,CSB,Web & Tech,T5,7,45201,0,Low
595716782,NAMERICA,Government,T5,247,56402.52,1,Low
3563617146,EMEA,"Business, Engineering & Consumer Services",T5,10,1993618,1,Low
3475557138,Greater China,"Banking, Financial Services & Insurance",T1,271025,71077.42,1,Low
3316644484,EMEA,Agriculture,T3,8545,16444.7,0,Low
931389124,NAMERICA,Manufacturing,T1,150,418484.782,0,Low
595666997,NAMERICA,Education,T4,45,149999,0,Low
2123023479,APJ,Manufacturing,T3,2300,1086900,1,Low
