acct_id,RPTG_SLS_MGMT_LVL_1,DELL_INDUSTRY_TAXONOMY_L1,ORG_USER_DEFINED_VALUE_113,emp_size,buy_power,decision_maker,category
17723,EMEA,Education,T5,40,1693059,0,Low
17724,NAMERICA,Education,T1,455,374390.912,0,Low
17725,APJ,"Banking, Financial Services & Insurance",T1,6714,20300,1,Low
17726,EMEA,Manufacturing,T1,1569,40656,0,Low
17727,APJ,Healthcare & Life Sciences,T2,383,3803307,0,Low
17728,EMEA,"Business, Engineering & Consumer Services",T5,6321,193820,0,Low
17729,NAMERICA,Retail,T5,2,73084,0,Low
17730,NAMERICA,Manufacturing,T4,525,141690,1,Low
17731,CSB,"Business, Engineering & Consumer Services",T5,140,157484,0,Low
17732,LA,"Business, Engineering & Consumer Services",T5,8326,174641,0,Low
17733,CSB,"Business, Engineering & Consumer Services",T5,80,160797,0,Low
17734,APJ,"Business, Engineering & Consumer Services",T3,4649,177857,1,Low
17735,EMEA,Government,T2,2000,166199,1,Low
17736,LA,Manufacturing,T1,280,46304,1,Low
17737,NAMERICA,Manufacturing,T3,300,285010,1,Low
17738,LA,Retail,T2,80,65226,0,Low
17739,EMEA,Manufacturing,T1,8452,24617,0,Low
17740,EMEA,Agriculture,T5,1,7558546,1,Low
17741,EMEA,"Telecom, Media & Entertainment",T3,344,251468.077,0,Low
17742,NAMERICA,Government,T5,154903,50522,0,Low
17743,NAMERICA,Government,T5,154,105766,0,Low
17744,EMEA,Education,T3,1780,401500,0,Low
17745,EMEA,Retail,T1,1670,1484500,1,Low
17746,NAMERICA,Construction & Real Estate,T4,75,112947.098,1,Low
17747,LA,Agriculture,T3,120,41838.72,1,Low
17748,CSB,"Business, Engineering & Consumer Services",T5,15,11375,0,Low
17749,EMEA,"Business, Engineering & Consumer Services",T1,9127,150492,1,Low
17750,NAMERICA,"Business, Engineering & Consumer Services",T1,400,890955.007,1,Low
17751,EMEA,Transportation,T5,2370,129505,1,Low
17752,EMEA,Agriculture,T5,8165,24808.372,0,Low
17753,Greater China,"Banking, Financial Services & Insurance",T1,100,10194.863,0,Low
17754,CSB,"Business, Engineering & Consumer Services",T5,80,106101,1,Low
17755,APJ,Retail,T1,503,215024,0,Low
17756,LA,Agriculture,T3,80,56113.249,0,Low
17757,EMEA,Manufacturing,T1,39503,5400000,0,Low
17758,NAMERICA,Energy,T1,13065,13484600,0,Low
17759,NAMERICA,"Business, Engineering & Consumer Services",T4,13,210143.379,0,Low
17760,NAMERICA,"Business, Engineering & Consumer Services",T4,1800,251300,0,Low
17761,CSB,Agriculture,T5,2,197099,0,Low
17762,APJ,Government,T1,6959,1512264,0,Low
17763,EMEA,Manufacturing,T3,45,134445,1,Low
17764,APJ,"Banking, Financial Services & Insurance",T1,4184,85694.777,1,Low
17765,Greater China,Manufacturing,T1,500,275313.534,0,Low
17766,LA,Manufacturing,T5,350,52153.97,1,Low
17767,Greater China,"Telecom, Media & Entertainment",T2,300,1027239,0,Low
17768,NAMERICA,Web & Tech,T5,22,37180,1,Low
17769,EMEA,Manufacturing,T5,17,381309,0,Low
17770,EMEA,Manufacturing,T1,1300,197218,1,Low
17771,EMEA,"Telecom, Media & Entertainment",T3,8,212848.313,1,Low
17772,EMEA,"Telecom, Media & Entertainment",T1,7000,29007700,1,Low
17773,NAMERICA,Education,T1,3057,6260100,1,Low
17774,EMEA,Manufacturing,T1,1066,4266500,1,Low
17775,NAMERICA,Web & Tech,T1,4366,10462900,0,Low
17776,APJ,Government,T1,56,13503,0,Low
17777,EMEA,Manufacturing,T2,478548,129272,1,Low
17778,NAMERICA,"Business, Engineering & Consumer Services",T4,19,670803,0,Low
17779,EMEA,"Business, Engineering & Consumer Services",T3,1,410229.254,0,Low
17780,NAMERICA,Manufacturing,T2,11500,14988975.67,0,Low
17781,EMEA,Energy,T1,11083,5305579.362,0,Low
17782,APJ,Manufacturing,T1,920,3098000,0,Low
17783,EMEA,Retail,T1,342,109323,1,Low
17784,EMEA,"Banking, Financial Services & Insurance",T1,1900,1100000,0,Low
17785,APJ,Agriculture,T3,80,61224.48,0,Low
17786,NAMERICA,Construction & Real Estate,T5,220,71700,0,Low
17787,NAMERICA,"Business, Engineering & Consumer Services",T1,3,20000000,1,Low
17788,EMEA,Web & Tech,T3,1,412000,0,Low
17789,NAMERICA,Education,T1,11000,9527500,0,Low
17790,NAMERICA,"Business, Engineering & Consumer Services",T4,247,250747,0,Low
17791,NAMERICA,Transportation,T2,7332,9990000,1,Low
17792,APJ,Manufacturing,T1,890,1974400,1,Low
17793,APJ,"Telecom, Media & Entertainment",T1,15423,18197473,0,Low
17794,EMEA,Agriculture,T3,30,1515700,0,Low
17795,EMEA,Education,T5,28,6926633,1,Low
17796,NAMERICA,"Business, Engineering & Consumer Services",T5,17,87475.571,1,Low
17797,CSB,"Business, Engineering & Consumer Services",T5,2,21769,0,Low
17798,NAMERICA,"Business, Engineering & Consumer Services",T5,28,63749.81,1,Low
17799,APJ,Agriculture,T5,200,986003,0,Low
17800,EMEA,Retail,T3,983,96036,1,Low
17801,APJ,Manufacturing,T2,4000,1694300,1,Low
17802,CSB,"Business, Engineering & Consumer Services",T5,8,4908238,1,Low
17803,EMEA,Agriculture,T3,7079,80000,0,Low
17804,EMEA,Manufacturing,T3,169,63281.644,1,Low
17805,CSB,Retail,T5,5,7460522,1,Low
17806,CSB,"Banking, Financial Services & Insurance",T5,20,189055,0,Low
17807,Greater China,Web & Tech,T2,200,5250592,1,Low
17808,CSB,Manufacturing,T5,46,12420,0,Low
17809,EMEA,"Business, Engineering & Consumer Services",T1,4718,105104,1,Low
17810,CSB,Manufacturing,T5,20,7365621,0,Low
17811,EMEA,"Banking, Financial Services & Insurance",T5,49141,93551.03,1,Low
17812,NAMERICA,"Business, Engineering & Consumer Services",T5,11,7676800,1,Low
17813,LA,"Business, Engineering & Consumer Services",T1,400,1158200,1,Low
17814,Greater China,Education,T2,2035,1036928,1,Low
17815,NAMERICA,Education,T3,600,512500,1,Low
17816,NAMERICA,Construction & Real Estate,T5,100,100326,1,Low
17817,APJ,Education,T1,210,828484,0,Low
17818,Greater China,Web & Tech,T5,25,119862,1,Low
17819,NAMERICA,Web & Tech,T3,33,70979.546,0,Low
17820,NAMERICA,Government,T5,32,18621,1,Low
17821,LA,Retail,T1,1800,471900,0,Low
17822,NAMERICA,Healthcare & Life Sciences,T2,1000,273100,1,Low
17823,APJ,Manufacturing,T5,600,68985,1,Low
17824,EMEA,"Business, Engineering & Consumer Services",T5,1,130000,0,Low
17825,LA,Retail,T5,170,3203301,1,Low
17826,CSB,"Banking, Financial Services & Insurance",T5,1,39015,0,Low
17827,NAMERICA,Retail,T5,150,84644.108,1,Low
17828,EMEA,"Banking, Financial Services & Insurance",T3,10,291672,1,Low
17829,EMEA,Transportation,T3,120,573100,0,Low
17830,APJ,Transportation,T2,87765,48145322,0,Low
17831,EMEA,Retail,T3,30,33160.55,1,Low
17832,EMEA,"Telecom, Media & Entertainment",T1,1065,2951623.844,1,Low
17833,CSB,Transportation,T5,92,109505,0,Low
17834,NAMERICA,Web & Tech,T1,1351,5504437.296,1,Low
17835,EMEA,Government,T1,3483,182904,0,Low
17836,NAMERICA,Retail,T5,20,27849.862,0,Low
17837,Greater China,Agriculture,T5,3842,127501,0,Low
17838,EMEA,Retail,T2,250,87710,1,Low
17839,NAMERICA,"Business, Engineering & Consumer Services",T2,3000,324823.12,0,Low
17840,EMEA,Web & Tech,T3,2,117000,1,Low
17841,NAMERICA,Manufacturing,T5,130,32875,1,Low
17842,NAMERICA,"Telecom, Media & Entertainment",T1,60000,42144,1,Low
17843,NAMERICA,Manufacturing,T5,145,94595.223,1,Low
17844,EMEA,Education,T1,2328,129260,0,Low
17845,EMEA,"Business, Engineering & Consumer Services",T1,47,184725.693,0,Low
17846,APJ,Manufacturing,T2,3053,224951.726,0,Low
17847,EMEA,Web & Tech,T1,1275,432500,1,Low
17848,APJ,Healthcare & Life Sciences,T1,100,1407400,1,Low
17849,EMEA,Energy,T3,14,112733.099,0,Low
17850,EMEA,Manufacturing,T2,626715,158915,1,Low
17851,APJ,"Telecom, Media & Entertainment",T2,1252,550000,1,Low
17852,APJ,Manufacturing,T5,9708,3119077,0,Low
17853,EMEA,Energy,T3,1697,778288,0,Low
17854,NAMERICA,Retail,T2,152,269433.17,0,Low
17855,CSB,Web & Tech,T3,29,19682,1,Low
17856,EMEA,"Business, Engineering & Consumer Services",T4,1000,444485.088,1,Low
17857,NAMERICA,Manufacturing,T5,180,6420461,1,Low
17858,EMEA,Education,T1,1607,18312,1,Low
17859,NAMERICA,"Banking, Financial Services & Insurance",T1,2000,858100,1,Low
17860,EMEA,"Banking, Financial Services & Insurance",T3,6498,135000,1,Low
17861,EMEA,Education,T1,2000,4836600,0,Low
17862,NAMERICA,"Business, Engineering & Consumer Services",T5,13,7092436,0,Low
17863,NAMERICA,"Business, Engineering & Consumer Services",T5,115,88382,1,Low
17864,APJ,Healthcare & Life Sciences,T1,1,572851,1,Low
17865,NAMERICA,Agriculture,T2,10,91108.244,1,Low
17866,Greater China,Manufacturing,T2,406,66392,1,Low
17867,CSB,"Telecom, Media & Entertainment",T5,130,180184,1,Low
17868,NAMERICA,Government,T3,528,379959,1,Low
17869,APJ,Manufacturing,T2,6099,800000,0,Low
17870,NAMERICA,"Business, Engineering & Consumer Services",T5,7,20493,1,Low
17871,EMEA,Transportation,T3,60,255000,0,Low
17872,EMEA,Agriculture,T5,8269,5033557,0,Low
17873,CSB,Agriculture,T5,35,5805921,0,Low
17874,APJ,"Business, Engineering & Consumer Services",T1,1713,82890.25,0,Low
17875,CSB,Retail,T3,50,8444455,1,Low
17876,EMEA,"Business, Engineering & Consumer Services",T5,259,65144,1,Low
17877,EMEA,Healthcare & Life Sciences,T1,4400,1071000,0,Low
17878,EMEA,Transportation,T1,3170,3570700,0,Low
17879,CSB,"Business, Engineering & Consumer Services",T5,22,22288,0,Low
17880,Greater China,Web & Tech,T2,400,43210,0,Low
17881,APJ,Agriculture,T3,9484,1655930,0,Low
17882,EMEA,Agriculture,T3,8638,24476.182,0,Low
17883,Greater China,"Business, Engineering & Consumer Services",T3,1000,88446.844,0,Low
17884,EMEA,Government,T3,1967,470022.996,0,Low
17885,NAMERICA,"Business, Engineering & Consumer Services",T5,45,156241,1,Low
17886,APJ,Manufacturing,T1,6051,2250000,1,Low
17887,EMEA,Web & Tech,T1,95,89278.622,0,Low
17888,EMEA,Government,T1,2768,173035,0,Low
17889,EMEA,"Banking, Financial Services & Insurance",T1,7839,79941500,1,Low
17890,CSB,Agriculture,T5,6,109717,0,Low
17891,APJ,"Banking, Financial Services & Insurance",T2,2200,515818,0,Low
17892,EMEA,Government,T5,192,93058,1,Low
17893,EMEA,"Business, Engineering & Consumer Services",T1,51700,42817000,1,Low
17894,NAMERICA,Education,T1,800,1015600,1,Low
17895,Greater China,"Banking, Financial Services & Insurance",T1,1000,188400,1,Low
17896,APJ,Web & Tech,T1,523,350975.211,1,Low
17897,EMEA,Retail,T1,5200,1610000,0,Low
17898,NAMERICA,Web & Tech,T4,150,246681,1,Low
17899,EMEA,Manufacturing,T1,615,500000,0,Low
17900,APJ,Government,T1,5300,280900,1,Low
17901,LA,"Banking, Financial Services & Insurance",T1,1130,5000000,0,Low
17902,APJ,Web & Tech,T1,100,2600100,0,Low
17903,EMEA,Retail,T5,32,196828,1,Low
17904,NAMERICA,Manufacturing,T5,200,33548.642,1,Low
17905,LA,Government,T1,500,535100,1,Low
17906,EMEA,Government,T2,5036,2655000,1,Low
17907,NAMERICA,"Business, Engineering & Consumer Services",T3,40,185305.263,0,Low
17908,Greater China,Transportation,T1,497,5548098.101,1,Low
17909,EMEA,Agriculture,T5,4711,12940,1,Low
17910,CSB,"Telecom, Media & Entertainment",T3,1,30697,0,Low
17911,APJ,"Telecom, Media & Entertainment",T1,31,170000,0,Low
17912,APJ,Energy,T2,25,213422.6,1,Low
17913,EMEA,"Business, Engineering & Consumer Services",T3,147,43359,0,Low
17914,EMEA,"Business, Engineering & Consumer Services",T1,458,195511,0,Low
17915,NAMERICA,Web & Tech,T4,105,170057.32,1,Low
17916,NAMERICA,Healthcare & Life Sciences,T4,100,216830.023,1,Low
17917,EMEA,Retail,T3,250,145186.667,1,Low
17918,APJ,Manufacturing,T5,300,3941190,1,Low
17919,APJ,Web & Tech,T1,63,1721901,1,Low
17920,EMEA,Energy,T1,1,1041900,0,Low
17921,NAMERICA,Retail,T5,70,56322.938,0,Low
17922,APJ,Government,T3,430,71973.07,1,Low
17923,LA,Agriculture,T5,250,5090599,1,Low
17924,CSB,"Banking, Financial Services & Insurance",T5,26,92487,1,Low
17925,NAMERICA,"Business, Engineering & Consumer Services",T3,120,348700,1,Low
17926,NAMERICA,Education,T1,494,891500,1,Low
17927,APJ,"Banking, Financial Services & Insurance",T1,18,217200,1,Low
17928,EMEA,Retail,T5,494,68269.789,0,Low
17929,LA,Agriculture,T1,25862,199237,1,Low
17930,NAMERICA,Government,T1,1040,1144400,0,Low
17931,NAMERICA,Education,T2,5242,4100000,1,Low
17932,NAMERICA,"Business, Engineering & Consumer Services",T3,70,208465.396,1,Low
17933,APJ,"Telecom, Media & Entertainment",T3,138,27090.22,1,Low
17934,NAMERICA,Healthcare & Life Sciences,T2,10,155197.56,0,Low
17935,EMEA,Manufacturing,T5,98,5866922,1,Low
17936,NAMERICA,"Business, Engineering & Consumer Services",T3,4,149772,1,Low
17937,APJ,Manufacturing,T1,7598,423100,0,Low
17938,CSB,Retail,T5,7,134911,0,Low
17939,NAMERICA,Manufacturing,T1,95000,2300000,0,Low
17940,EMEA,Energy,T3,7,937115,1,Low
17941,CSB,"Business, Engineering & Consumer Services",T5,26,48801.984,1,Low
17942,NAMERICA,Agriculture,T3,25,19184.47,0,Low
17943,CSB,Manufacturing,T3,9695,75739,1,Low
17944,Greater China,Web & Tech,T1,1100,707053,0,Low
17945,EMEA,Education,T1,3983,2300000,0,Low
17946,NAMERICA,Construction & Real Estate,T5,115,110963,0,Low
17947,APJ,"Business, Engineering & Consumer Services",T1,5,48500,1,Low
17948,EMEA,Manufacturing,T3,180,23542.278,0,Low
17949,EMEA,"Business, Engineering & Consumer Services",T3,10,120514,0,Low
17950,APJ,Retail,T2,400,1174475.95,0,Low
17951,NAMERICA,"Banking, Financial Services & Insurance",T1,132,1913948.319,1,Low
17952,EMEA,Manufacturing,T1,6977,72478,1,Low
17953,CSB,Agriculture,T5,50,166860,1,Low
17954,EMEA,Healthcare & Life Sciences,T1,200,1100000,1,Low
17955,Greater China,Manufacturing,T1,2000,416082.903,0,Low
17956,CSB,"Telecom, Media & Entertainment",T5,38,2362110,0,Low
17957,EMEA,Web & Tech,T1,300,1109300,1,Low
17958,LA,"Business, Engineering & Consumer Services",T1,37,35031,0,Low
17959,EMEA,"Business, Engineering & Consumer Services",T5,4707,163517,0,Low
17960,APJ,"Business, Engineering & Consumer Services",T3,83,726492,0,Low
17961,CSB,Manufacturing,T5,20,185114,0,Low
17962,EMEA,Agriculture,T2,5000,3485247,0,Low
17963,NAMERICA,Retail,T3,40,288971.804,0,Low
17964,NAMERICA,Web & Tech,T1,5,1098809.857,1,Low
17965,EMEA,Agriculture,T3,122,11786.36,0,Low
17966,EMEA,Web & Tech,T1,2500,155098,1,Low
17967,NAMERICA,"Business, Engineering & Consumer Services",T5,8,84055,1,Low
17968,NAMERICA,Manufacturing,T5,86,42967,1,Low
17969,EMEA,"Banking, Financial Services & Insurance",T1,544,1400000,1,Low
17970,APJ,Education,T2,1696,239813.592,1,Low
17971,APJ,Web & Tech,T5,9,7712634,1,Low
17972,NAMERICA,Education,T1,2,160000,0,Low
17973,EMEA,Education,T5,17,195108,1,Low
17974,LA,Government,T1,87700,171680,0,Low
17975,Greater China,Manufacturing,T1,1000,76500,0,Low
17976,APJ,Agriculture,T5,383,31946,0,Low
17977,NAMERICA,Government,T1,120,110000,0,Low
17978,APJ,"Business, Engineering & Consumer Services",T1,4167,4494592,0,Low
17979,NAMERICA,Healthcare & Life Sciences,T1,411,2021211.737,1,Low
17980,NAMERICA,Retail,T4,510,365553,1,Low
17981,NAMERICA,Education,T1,1,5300000,0,Low
17982,EMEA,Manufacturing,T1,45,1609802.48,0,Low
17983,Greater China,Manufacturing,T1,10304,139924,0,Low
17984,NAMERICA,Education,T2,89163,958500,0,Low
17985,Greater China,"Business, Engineering & Consumer Services",T1,8474,261860,1,Low
17986,EMEA,Retail,T3,74,33999.971,1,Low
17987,CSB,Healthcare & Life Sciences,T5,23,91407.991,0,Low
17988,EMEA,Manufacturing,T5,155,11687.588,0,Low
17989,EMEA,Web & Tech,T5,563,109818,1,Low
17990,APJ,Agriculture,T3,150,149947,0,Low
17991,APJ,Agriculture,T5,104,18469,0,Low
17992,Greater China,Government,T1,200,21100,1,Low
17993,APJ,Manufacturing,T1,4562,2337300,1,Low
17994,EMEA,Agriculture,T5,3,115012,1,Low
17995,NAMERICA,"Banking, Financial Services & Insurance",T1,8300,23647500,0,Low
17996,EMEA,Manufacturing,T1,969,485600,1,Low
17997,CSB,Retail,T5,2,4452991,0,Low
17998,Greater China,Manufacturing,T1,1000,6789591.189,1,Low
17999,EMEA,"Banking, Financial Services & Insurance",T3,330,690273.938,1,Low
18000,EMEA,Energy,T1,10000,2400000,1,Low
18001,CSB,"Business, Engineering & Consumer Services",T5,4,42077,1,Low
18002,EMEA,Agriculture,T5,4331,8231157,0,Low
18003,NAMERICA,Manufacturing,T5,180,164252,0,Low
18004,LA,"Banking, Financial Services & Insurance",T1,615,1014000,1,Low
18005,CSB,Agriculture,T5,60,40668,0,Low
18006,NAMERICA,"Banking, Financial Services & Insurance",T2,50,35097.913,0,Low
18007,NAMERICA,Transportation,T5,425,64790.763,1,Low
18008,Greater China,Manufacturing,T1,210,400030,0,Low
18009,EMEA,Construction & Real Estate,T5,527,4775650,1,Low
18010,EMEA,Agriculture,T3,6002,32630.634,0,Low
18011,CSB,Agriculture,T5,30,6011719,0,Low
18012,EMEA,Agriculture,T5,13,153973,0,Low
18013,CSB,"Business, Engineering & Consumer Services",T5,1,181647,1,Low
18014,EMEA,Agriculture,T3,2481,14641.75,0,Low
18015,NAMERICA,Manufacturing,T3,1750,1502915,0,Low
18016,NAMERICA,Transportation,T1,1350,504706.66,0,Low
18017,Greater China,Retail,T1,1920,507700,0,Low
18018,CSB,Agriculture,T5,25,151792,1,Low
18019,NAMERICA,Healthcare & Life Sciences,T1,215,615880.132,1,Low
18020,APJ,Web & Tech,T1,1455,1131955.6,1,Low
18021,NAMERICA,"Telecom, Media & Entertainment",T3,70,280065,0,Low
18022,APJ,Government,T2,583,704600,1,Low
18023,NAMERICA,Retail,T1,12000,1675000,0,Low
18024,EMEA,Agriculture,T2,1000,275883.229,0,Low
18025,Greater China,Healthcare & Life Sciences,T1,413,254269,0,Low
18026,EMEA,Government,T1,25,146285,1,Low
18027,APJ,Manufacturing,T1,885,694301.63,0,Low
18028,APJ,Manufacturing,T2,491,143129,0,Low
18029,CSB,"Business, Engineering & Consumer Services",T5,6,8404565,0,Low
18030,EMEA,"Business, Engineering & Consumer Services",T3,1,185785.32,0,Low
18031,CSB,Agriculture,T5,60,183168,0,Low
18032,NAMERICA,"Business, Engineering & Consumer Services",T1,3,3709600,0,Low
18033,EMEA,Manufacturing,T3,330,50170.188,1,Low
18034,EMEA,Transportation,T2,10,163848,0,Low
18035,EMEA,Healthcare & Life Sciences,T3,750,318000,0,Low
18036,EMEA,Agriculture,T3,1,526700,0,Low
18037,CSB,"Business, Engineering & Consumer Services",T5,19,14666,1,Low
18038,NAMERICA,Government,T5,43,4353541,0,Low
18039,APJ,Retail,T3,58,86914.117,0,Low
18040,NAMERICA,"Business, Engineering & Consumer Services",T1,385,1129648.078,1,Low
18041,APJ,"Banking, Financial Services & Insurance",T1,6516,191600,0,Low
18042,LA,"Banking, Financial Services & Insurance",T1,108793,175300,1,Low
18043,EMEA,"Telecom, Media & Entertainment",T5,177,8847552,0,Low
18044,EMEA,Retail,T1,1344,89265,0,Low
18045,EMEA,"Banking, Financial Services & Insurance",T1,14061,12450000,0,Low
18046,EMEA,Healthcare & Life Sciences,T1,458,99144,1,Low
18047,NAMERICA,Education,T1,652,120000,0,Low
18048,NAMERICA,"Business, Engineering & Consumer Services",T1,620,122153,0,Low
18049,EMEA,"Banking, Financial Services & Insurance",T3,339,160000,0,Low
18050,EMEA,"Business, Engineering & Consumer Services",T1,80,1443319,1,Low
18051,APJ,Government,T2,11,140000,1,Low
18052,EMEA,"Business, Engineering & Consumer Services",T5,890,110456,1,Low
18053,APJ,Government,T1,1804,4003657,0,Low
18054,APJ,Manufacturing,T1,500,338775.134,0,Low
18055,LA,"Business, Engineering & Consumer Services",T1,1292,8000000,0,Low
18056,APJ,Manufacturing,T2,3348,882899.476,1,Low
18057,NAMERICA,Government,T1,85858,667724.481,0,Low
18058,EMEA,"Business, Engineering & Consumer Services",T2,8976,128215,0,Low
18059,EMEA,"Banking, Financial Services & Insurance",T1,45,14043325,1,Low
18060,EMEA,"Business, Engineering & Consumer Services",T5,157,119498,1,Low
18061,NAMERICA,"Banking, Financial Services & Insurance",T1,3,21043778.03,1,Low
18062,Greater China,Education,T1,3000,1758614,0,Low
18063,EMEA,Education,T1,8000,12615000,1,Low
18064,LA,"Banking, Financial Services & Insurance",T1,3,6836555,1,Low
18065,EMEA,"Business, Engineering & Consumer Services",T5,188,186513.989,1,Low
18066,Greater China,Manufacturing,T1,1500,8696909,1,Low
18067,NAMERICA,"Business, Engineering & Consumer Services",T2,300,306709.46,1,Low
18068,NAMERICA,Government,T1,460,448921.481,1,Low
18069,EMEA,Agriculture,T5,4,22934.336,1,Low
18070,EMEA,Construction & Real Estate,T2,20,4158003,0,Low
18071,NAMERICA,"Telecom, Media & Entertainment",T5,150,30420.244,1,Low
18072,EMEA,"Banking, Financial Services & Insurance",T1,6200,1901300,0,Low
18073,EMEA,Agriculture,T5,297,32525,1,Low
18074,NAMERICA,Government,T1,250,425459.68,0,Low
18075,NAMERICA,Government,T5,12,45695,1,Low
18076,CSB,"Business, Engineering & Consumer Services",T5,19,53570,0,Low
18077,Greater China,Transportation,T1,499,985261,0,Low
18078,Greater China,Education,T1,501,670000,0,Low
18079,EMEA,Agriculture,T5,5620,173638,0,Low
18080,NAMERICA,Education,T4,200,202499.999,0,Low
18081,APJ,Agriculture,T5,120,67670.18,0,Low
